MATR_ALUNO,ANO,PERIODO,SITUACAO,MEDIA_FINAL,NUM_FALTAS,DISCIPLINA
588,2016,1,Reprovado,30,0,2
588,2016,2,Aprovado,64,0,2
588,2016,1,Aprovado,79,0,3
588,2016,1,Aprovado,60,4,4
588,2016,1,Reprovado,57,0,5
588,2016,2,Aprovado,60,2,5
589,2016,1,Reprovado,50,12,1
589,2017,2,Reprovado,40,12,1
589,2016,1,Reprovado,42,4,2
589,2016,2,Aprovado,71,0,2
589,2016,1,Aprovado,60,4,3
589,2016,1,Reprovado,48,0,4
589,2016,1,Reprovado,48,0,5
589,2016,2,Aprovado,61,12,5
590,2016,1,Aprovado,78,0,1
590,2016,1,Aprovado,62,8,2
590,2016,1,Aprovado,77,2,3
590,2016,1,Aprovado,82,2,4
590,2016,1,Aprovado,63,0,5
591,2016,1,Reprovado,51,8,1
591,2016,1,Aprovado,60,4,2
591,2016,1,Aprovado,62,6,3
591,2016,1,Aprovado,67,0,4
591,2016,1,Aprovado,61,0,5
592,2016,1,Reprovado,54,10,1
592,2016,1,Aprovado,60,4,2
592,2016,1,Aprovado,66,4,3
592,2016,1,Aprovado,78,2,4
592,2016,1,Aprovado,63,0,5
593,2016,1,Reprovado,51,10,1
593,2016,2,Aprovado,91,2,1
593,2016,1,Reprovado,49,4,2
593,2016,2,Aprovado,67,12,2
593,2016,1,Aprovado,73,4,3
593,2016,1,Aprovado,61,2,4
593,2016,1,Aprovado,60,0,5
594,2016,1,Aprovado,63,0,1
594,2016,1,Reprovado,15,2,2
594,2016,2,Reprovado,26,4,2
594,2017,1,Aprovado,89,2,2
594,2016,1,Reprovado,41,8,3
594,2016,2,Reprovado,3,14,3
594,2017,1,Aprovado,61,15,3
594,2016,1,Aprovado,66,0,4
594,2016,1,Reprovado,38,4,5
594,2016,2,Reprovado,26,18,5
594,2017,2,Reprovado,18,2,5
595,2016,1,Dispensado,-1,-1,1
595,2016,1,Dispensado,-1,-1,2
595,2016,1,Dispensado,-1,-1,4
595,2016,1,Dispensado,-1,-1,5
596,2017,1,Aprovado,64,6,1
596,2016,1,Dispensado,-1,-1,2
596,2016,1,Dispensado,-1,-1,3
596,2017,1,Reprovado,23,0,4
596,2016,1,Dispensado,-1,-1,5
597,2016,1,Reprovado,49,10,1
597,2017,2,Equivalencia curricular,-1,-1,1
597,2016,1,Aprovado,60,4,2
597,2016,1,Aprovado,81,6,3
597,2016,1,Aprovado,60,0,4
597,2016,1,Aprovado,60,0,5
598,2016,1,Aprovado,83,0,1
598,2016,1,Aprovado,94,10,2
598,2016,1,Aprovado,81,0,3
598,2016,1,Aprovado,95,0,4
598,2016,1,Aprovado,73,0,5
599,2016,1,Dispensado,-1,-1,1
599,2016,1,Dispensado,-1,-1,2
599,2016,1,Dispensado,-1,-1,3
599,2016,1,Dispensado,-1,-1,4
599,2016,1,Dispensado,-1,-1,5
600,2016,1,Reprovado,54,12,1
600,2017,1,Reprovado,0,14,1
600,2017,2,Reprovado,0,18,1
600,2016,1,Reprovado por Frequencia,0,20,2
600,2016,2,Reprovado,4,10,2
600,2017,1,Trancamento parcial,-1,-1,2
600,2017,2,Reprovado por Frequencia,0,60,2
600,2016,1,Reprovado por Frequencia,14,20,3
600,2016,1,Reprovado,2,14,4
600,2017,1,Reprovado,0,2,4
600,2016,1,Reprovado,1,10,5
600,2016,2,Reprovado por Frequencia,2,24,5
601,2016,1,Dispensado,-1,-1,1
601,2016,1,Dispensado,-1,-1,2
601,2016,2,Equivalencia curricular,-1,-1,3
601,2016,1,Dispensado,-1,-1,4
601,2016,1,Dispensado,-1,-1,5
602,2016,1,Reprovado por Frequencia,10,40,1
602,2016,2,Dispensado,-1,-1,1
602,2016,1,Reprovado,35,8,2
602,2016,2,Aprovado,89,0,2
602,2016,1,Aprovado,66,8,3
602,2016,1,Aprovado,60,4,4
602,2016,1,Reprovado,15,0,5
602,2017,1,Reprovado,24,12,5
603,2016,1,Aprovado,60,0,1
603,2016,1,Aprovado,61,18,2
603,2016,1,Aprovado,87,4,3
603,2016,1,Aprovado,82,10,4
603,2016,1,Aprovado,67,0,5
604,2016,1,Reprovado,53,12,1
604,2016,1,Reprovado,11,14,2
604,2016,2,Reprovado,10,8,2
604,2016,1,Aprovado,60,8,3
604,2016,1,Reprovado,17,6,4
604,2016,1,Reprovado,58,0,5
604,2016,2,Reprovado por Frequencia,30,20,5
605,2016,1,Aprovado,62,0,1
605,2016,1,Aprovado,72,12,2
605,2016,1,Aprovado,63,10,3
605,2016,1,Aprovado,78,6,4
605,2016,1,Aprovado,72,0,5
606,2016,1,Reprovado,49,10,1
606,2016,1,Reprovado,41,4,2
606,2017,1,Aprovado,60,12,2
606,2016,1,Aprovado,71,0,3
606,2016,1,Aprovado,62,0,4
606,2016,1,Aprovado,68,0,5
607,2016,1,Reprovado por Frequencia,0,68,1
607,2016,1,Reprovado por Frequencia,0,50,2
607,2016,2,Reprovado por Frequencia,0,22,2
607,2017,1,Reprovado por Frequencia,0,45,2
607,2016,1,Reprovado por Frequencia,0,20,3
607,2016,1,Reprovado por Frequencia,0,40,4
607,2017,1,Reprovado,0,2,4
607,2016,1,Reprovado por Frequencia,0,44,5
607,2016,2,Reprovado por Frequencia,0,44,5
608,2016,1,Aprovado,60,0,1
608,2016,1,Aprovado,73,4,2
608,2016,1,Aprovado,80,0,3
608,2016,1,Aprovado,92,0,4
608,2016,1,Aprovado,65,0,5
609,2016,1,Aprovado,61,0,1
609,2016,1,Reprovado,20,2,2
609,2016,2,Reprovado,40,6,2
609,2016,1,Aprovado,60,4,3
609,2016,1,Reprovado,7,0,4
609,2016,2,Reprovado,23,10,4
609,2016,1,Reprovado,4,12,5
609,2016,2,Reprovado,18,0,5
610,2016,1,Aprovado,61,0,1
610,2016,1,Reprovado,18,2,2
610,2017,1,Aprovado,62,8,2
610,2016,1,Reprovado,49,6,3
610,2017,1,Aprovado,60,14,3
610,2016,1,Aprovado,60,0,4
610,2016,1,Aprovado,69,0,5
611,2017,2,Reprovado,37,10,5
612,2017,2,Reprovado,22,2,5
613,2017,1,Reprovado,55,2,2
614,2017,2,Reprovado,50,14,5
615,2017,1,Aprovado,73,2,2
616,2017,1,Aprovado,78,0,2
617,2016,2,Aprovado,92,2,1
617,2016,2,Aprovado,96,0,2
617,2016,2,Aprovado,77,2,3
617,2016,2,Aprovado,94,0,4
617,2016,2,Aprovado,87,2,5
618,2016,2,Aprovado,82,2,1
618,2016,2,Reprovado,1,10,2
618,2016,2,Reprovado,20,8,3
618,2016,2,Reprovado por Frequencia,9,26,4
618,2016,2,Reprovado,12,0,5
619,2016,2,Reprovado,10,10,1
619,2016,2,Reprovado por Frequencia,0,28,2
619,2016,2,Reprovado por Frequencia,3,20,3
619,2016,2,Reprovado por Frequencia,0,28,4
619,2016,2,Reprovado,6,0,5
620,2016,2,Aprovado,89,2,1
620,2016,2,Reprovado,1,8,2
620,2017,1,Reprovado,31,0,2
620,2017,2,Reprovado,28,6,2
620,2016,2,Aprovado,60,2,3
620,2016,2,Reprovado,32,8,4
620,2016,2,Reprovado,13,0,5
620,2017,1,Reprovado,7,4,5
621,2016,2,Aprovado,98,4,1
621,2016,2,Reprovado,31,4,2
621,2017,1,Aprovado,90,0,2
621,2016,2,Aprovado,82,2,3
621,2016,2,Aprovado,63,14,4
621,2016,2,Aprovado,76,0,5
622,2016,2,Aprovado,77,0,1
622,2016,2,Reprovado por Frequencia,0,26,2
622,2016,2,Reprovado,53,10,3
622,2016,2,Reprovado por Frequencia,0,42,4
622,2016,2,Reprovado,0,2,5
623,2017,1,Dispensado,-1,-1,1
623,2017,1,Dispensado,-1,-1,2
623,2017,1,Aprovado,82,12,3
623,2017,1,Aprovado,62,0,4
623,2017,1,Dispensado,-1,-1,5
624,2016,2,Aprovado,95,0,1
624,2016,2,Aprovado,60,0,2
624,2016,2,Aprovado,67,0,3
624,2016,2,Reprovado,40,8,4
624,2016,2,Aprovado,68,0,5
625,2016,2,Aprovado,92,2,1
625,2016,2,Aprovado,97,0,2
625,2016,2,Aprovado,81,2,3
625,2016,2,Aprovado,86,2,4
625,2016,2,Aprovado,85,0,5
626,2016,2,Aprovado,91,4,1
626,2016,2,Reprovado,3,10,2
626,2017,1,Reprovado,23,4,2
626,2017,2,Reprovado,16,18,2
626,2016,2,Aprovado,60,4,3
626,2016,2,Reprovado,13,4,4
626,2016,2,Reprovado,4,0,5
627,2016,2,Aprovado,94,4,1
627,2016,2,Aprovado,60,2,2
627,2016,2,Aprovado,70,0,3
627,2016,2,Reprovado,19,10,4
627,2017,2,Aprovado,60,6,4
627,2016,2,Reprovado,35,0,5
627,2017,2,Aprovado,61,2,5
628,2016,2,Dispensado,-1,-1,1
628,2016,2,Dispensado,-1,-1,2
628,2017,1,Aprovado,85,18,3
628,2016,2,Dispensado,-1,-1,4
628,2016,2,Dispensado,-1,-1,5
629,2016,2,Dispensado,-1,-1,1
629,2016,2,Dispensado,-1,-1,2
629,2016,2,Dispensado,-1,-1,3
629,2016,2,Dispensado,-1,-1,4
629,2016,2,Dispensado,-1,-1,5
630,2016,2,Aprovado,93,2,1
630,2016,2,Aprovado,73,0,2
630,2016,2,Aprovado,83,0,3
630,2016,2,Aprovado,69,2,4
630,2016,2,Aprovado,60,0,5
631,2016,2,Dispensado,-1,-1,1
631,2016,2,Dispensado,-1,-1,2
631,2016,2,Aprovado,70,4,3
631,2016,2,Reprovado,44,6,4
631,2017,1,Aprovado,69,0,4
631,2016,2,Dispensado,-1,-1,5
632,2016,2,Aprovado,96,2,1
632,2016,2,Aprovado,92,8,2
632,2016,2,Aprovado,89,4,3
632,2016,2,Aprovado,76,4,4
632,2016,2,Aprovado,82,0,5
633,2016,2,Dispensado,-1,-1,1
633,2016,2,Aprovado,79,4,2
633,2016,2,Dispensado,-1,-1,3
633,2016,2,Aprovado,76,10,4
633,2016,2,Dispensado,-1,-1,5
634,2016,2,Dispensado,-1,-1,1
634,2016,2,Aprovado,66,12,3
634,2016,2,Dispensado,-1,-1,4
634,2016,2,Dispensado,-1,-1,5
635,2016,2,Aprovado,62,4,1
635,2016,2,Reprovado,33,6,2
635,2017,1,Aprovado,60,12,2
635,2016,2,Aprovado,73,2,3
635,2016,2,Reprovado,24,16,4
635,2016,2,Reprovado,37,0,5
635,2017,1,Reprovado,14,4,5
636,2016,2,Dispensado,-1,-1,1
636,2016,2,Dispensado,-1,-1,2
636,2016,2,Aprovado,60,16,3
636,2016,2,Reprovado,32,12,4
636,2016,2,Dispensado,-1,-1,5
637,2016,2,Dispensado,-1,-1,1
637,2016,2,Dispensado,-1,-1,2
637,2016,2,Dispensado,-1,-1,3
637,2016,2,Dispensado,-1,-1,4
637,2016,2,Dispensado,-1,-1,5
638,2016,2,Aprovado,93,2,1
638,2016,2,Aprovado,60,4,2
638,2016,2,Aprovado,77,2,3
638,2016,2,Reprovado,46,4,4
638,2016,2,Aprovado,64,0,5
639,2016,2,Aprovado,96,2,1
639,2016,2,Reprovado,7,10,2
639,2017,1,Reprovado por Frequencia,9,30,2
639,2017,2,Trancamento parcial,-1,-1,2
639,2016,2,Aprovado,64,6,3
639,2016,2,Reprovado por Frequencia,13,26,4
639,2017,1,Reprovado por Frequencia,0,52,4
639,2016,2,Reprovado,12,0,5
639,2017,1,Reprovado,0,2,5
639,2017,2,Reprovado,0,2,5
640,2016,2,Aprovado,91,2,1
640,2016,2,Reprovado,3,8,2
640,2017,1,Reprovado,1,0,2
640,2016,2,Aprovado,66,2,3
640,2016,2,Reprovado por Frequencia,17,58,4
640,2016,2,Reprovado,6,0,5
641,2016,2,Aprovado,90,4,1
641,2016,2,Reprovado,26,4,2
641,2017,1,Aprovado,60,0,2
641,2016,2,Aprovado,63,2,3
641,2016,2,Reprovado,35,0,4
641,2017,1,Reprovado,37,2,4
641,2016,2,Aprovado,65,0,5
642,2016,2,Aprovado,89,2,1
642,2016,2,Aprovado,73,2,2
642,2016,2,Aprovado,74,8,3
642,2016,2,Aprovado,61,8,4
642,2016,2,Aprovado,74,0,5
643,2016,2,Reprovado,7,2,1
643,2016,2,Reprovado por Frequencia,0,32,2
643,2016,2,Reprovado por Frequencia,6,20,3
643,2016,2,Reprovado por Frequencia,0,39,4
643,2016,2,Reprovado,0,2,5
644,2016,2,Aprovado,89,2,1
644,2016,2,Reprovado,1,14,2
644,2017,1,Reprovado,43,8,2
644,2017,2,Aprovado,81,4,2
644,2016,2,Reprovado,42,6,3
644,2016,2,Reprovado,30,4,4
644,2017,1,Trancamento parcial,-1,-1,4
644,2016,2,Reprovado,21,0,5
644,2017,2,Reprovado,17,2,5
645,2016,2,Aprovado,94,2,1
645,2016,2,Aprovado,76,2,2
645,2016,2,Aprovado,86,0,3
645,2016,2,Aprovado,60,4,4
645,2016,2,Aprovado,64,0,5
646,2016,2,Aprovado,69,2,1
646,2016,2,Reprovado,39,6,2
646,2017,1,Aprovado,64,6,2
646,2016,2,Aprovado,60,2,3
646,2016,2,Reprovado,50,8,4
646,2017,2,Reprovado,42,14,4
646,2016,2,Aprovado,60,0,5
647,2017,2,Reprovado,28,10,3
648,2016,2,Aprovado,93,2,1
648,2016,2,Aprovado,60,4,2
648,2016,2,Aprovado,72,4,3
648,2016,2,Reprovado,37,12,4
648,2017,1,Aprovado,61,0,4
648,2016,2,Reprovado,29,0,5
648,2017,2,Aprovado,65,12,5
649,2016,2,Dispensado,-1,-1,1
649,2016,2,Dispensado,-1,-1,2
649,2016,2,Aprovado,95,4,3
649,2016,2,Dispensado,-1,-1,4
649,2016,2,Dispensado,-1,-1,5
650,2016,2,Aprovado,89,2,1
650,2016,2,Reprovado por Frequencia,0,22,2
650,2017,1,Reprovado por Frequencia,0,40,2
650,2016,2,Reprovado,57,14,3
650,2017,1,Reprovado por Frequencia,0,42,3
650,2016,2,Reprovado por Frequencia,10,24,4
650,2017,1,Reprovado,0,2,4
650,2016,2,Reprovado,5,2,5
651,2016,2,Dispensado,-1,-1,1
651,2016,2,Dispensado,-1,-1,2
651,2016,2,Aprovado,85,4,3
651,2016,2,Aprovado,100,6,4
651,2016,2,Dispensado,-1,-1,5
652,2016,2,Aprovado,94,2,1
652,2016,2,Reprovado,56,10,2
652,2017,1,Aprovado,86,4,2
652,2016,2,Aprovado,60,6,3
652,2016,2,Reprovado,46,2,4
652,2017,2,Reprovado por Frequencia,2,39,4
652,2016,2,Aprovado,60,0,5
653,2016,2,Dispensado,-1,-1,1
653,2016,2,Dispensado,-1,-1,2
653,2016,2,Dispensado,-1,-1,3
653,2016,2,Dispensado,-1,-1,4
653,2016,2,Aprovado,60,2,5
654,2016,2,Aprovado,93,2,1
654,2016,2,Aprovado,69,4,2
654,2016,2,Aprovado,84,2,3
654,2016,2,Aprovado,68,2,4
654,2016,2,Aprovado,61,0,5
655,2016,2,Aprovado,94,2,1
655,2016,2,Aprovado,80,10,2
655,2016,2,Aprovado,87,4,3
655,2016,2,Aprovado,77,2,4
655,2016,2,Aprovado,62,0,5
656,2016,2,Aprovado,88,2,1
656,2016,2,Reprovado,30,4,2
656,2017,1,Reprovado,8,10,2
656,2017,2,Reprovado,20,2,2
656,2016,2,Aprovado,73,6,3
656,2016,2,Reprovado,20,8,4
656,2016,2,Reprovado,32,0,5
656,2017,2,Reprovado,15,2,5
657,2016,2,Dispensado,-1,-1,1
657,2016,2,Dispensado,-1,-1,2
657,2016,2,Aprovado,82,14,3
657,2016,2,Dispensado,-1,-1,4
657,2016,2,Dispensado,-1,-1,5
658,2016,2,Aprovado,77,2,1
658,2016,2,Reprovado,13,12,2
658,2017,1,Aprovado,90,9,2
658,2016,2,Reprovado,15,12,3
658,2017,1,Reprovado,28,18,3
658,2016,2,Reprovado por Frequencia,13,28,4
658,2017,1,Aprovado,87,2,4
658,2016,2,Reprovado,19,2,5
659,2016,2,Dispensado,-1,-1,1
659,2016,2,Dispensado,-1,-1,2
659,2016,2,Aprovado,71,4,3
659,2016,2,Dispensado,-1,-1,4
659,2016,2,Dispensado,-1,-1,5
660,2016,2,Dispensado,-1,-1,1
660,2016,2,Dispensado,-1,-1,2
660,2016,2,Reprovado,12,14,3
660,2016,2,Aprovado,60,10,4
660,2016,2,Dispensado,-1,-1,5
661,2016,2,Aprovado,96,0,1
661,2016,2,Aprovado,85,2,2
661,2016,2,Aprovado,85,0,3
661,2016,2,Aprovado,73,0,4
661,2016,2,Aprovado,78,0,5
662,2016,2,Aprovado,96,0,1
662,2016,2,Aprovado,60,10,2
662,2016,2,Aprovado,77,0,3
662,2016,2,Reprovado,26,14,4
662,2016,2,Aprovado,66,0,5
663,2016,2,Aprovado,93,2,1
663,2016,2,Aprovado,60,2,2
663,2016,2,Aprovado,62,0,3
663,2016,2,Reprovado,34,0,4
663,2016,2,Aprovado,60,0,5
664,2016,2,Aprovado,96,2,1
664,2016,2,Aprovado,96,0,2
664,2016,2,Aprovado,77,0,3
664,2016,2,Aprovado,90,0,4
664,2016,2,Aprovado,93,0,5
665,2016,2,Reprovado por Frequencia,0,58,1
665,2016,2,Reprovado por Frequencia,0,36,2
665,2016,2,Reprovado por Frequencia,0,30,3
665,2016,2,Reprovado por Frequencia,0,56,4
665,2016,2,Reprovado,0,12,5
666,2016,2,Aprovado,92,4,1
666,2016,2,Aprovado,62,8,2
666,2016,2,Aprovado,64,0,3
666,2016,2,Aprovado,60,8,4
666,2016,2,Aprovado,61,0,5
667,2016,2,Aprovado,93,2,1
667,2016,2,Aprovado,94,2,2
667,2016,2,Aprovado,78,0,3
667,2016,2,Aprovado,66,0,4
667,2016,2,Aprovado,79,0,5
668,2016,2,Aprovado,94,2,1
668,2016,2,Aprovado,73,4,2
668,2016,2,Aprovado,63,2,3
668,2016,2,Aprovado,66,2,4
668,2016,2,Aprovado,78,0,5
669,2016,2,Aprovado,94,2,1
669,2016,2,Reprovado,0,16,2
669,2017,1,Reprovado,5,18,2
669,2017,2,Reprovado por Frequencia,0,58,2
669,2016,2,Reprovado,42,8,3
669,2017,1,Equivalencia curricular,-1,-1,3
669,2016,2,Reprovado por Frequencia,9,32,4
669,2016,2,Reprovado,8,2,5
669,2017,2,Reprovado por Frequencia,4,20,5
670,2016,2,Dispensado,-1,-1,1
670,2016,2,Dispensado,-1,-1,2
670,2016,2,Dispensado,-1,-1,3
670,2016,2,Dispensado,-1,-1,4
670,2016,2,Dispensado,-1,-1,5
671,2016,2,Aprovado,87,2,1
671,2016,2,Aprovado,76,18,2
671,2016,2,Reprovado,25,12,3
671,2017,2,Reprovado,34,16,3
671,2016,2,Reprovado por Frequencia,29,26,4
671,2016,2,Reprovado,16,0,5
671,2017,1,Reprovado,15,2,5
671,2017,2,Reprovado,11,2,5
672,2016,2,Aprovado,92,2,1
672,2016,2,Reprovado,4,14,2
672,2017,1,Aprovado,81,6,2
672,2016,2,Reprovado,34,6,3
672,2017,1,Aprovado,75,12,3
672,2016,2,Reprovado por Frequencia,14,24,4
672,2016,2,Reprovado,6,0,5
672,2017,2,Reprovado,54,10,5
673,2016,2,Reprovado,20,10,1
673,2017,2,Reprovado por Frequencia,1,20,1
673,2016,2,Reprovado,0,14,2
673,2017,1,Reprovado por Frequencia,0,48,2
673,2017,2,Reprovado por Frequencia,6,54,2
673,2016,2,Reprovado por Frequencia,9,20,3
673,2016,2,Reprovado por Frequencia,5,32,4
673,2017,1,Reprovado,0,2,4
673,2016,2,Reprovado,5,0,5
673,2017,2,Reprovado por Frequencia,7,20,5
674,2016,2,Aprovado,93,2,1
674,2016,2,Aprovado,82,0,2
674,2016,2,Aprovado,80,0,3
674,2016,2,Aprovado,71,2,4
674,2016,2,Aprovado,61,0,5
675,2016,2,Aprovado,94,2,1
675,2016,2,Aprovado,76,2,2
675,2016,2,Aprovado,88,0,3
675,2016,2,Aprovado,60,0,4
675,2016,2,Aprovado,64,0,5
676,2016,2,Aprovado,62,2,1
676,2016,2,Reprovado,24,8,2
676,2017,1,Reprovado por Frequencia,27,20,2
676,2017,2,Reprovado por Frequencia,9,26,2
676,2016,2,Reprovado,48,8,3
676,2017,1,Reprovado por Frequencia,13,26,3
676,2017,2,Reprovado,43,15,3
676,2016,2,Reprovado,18,12,4
676,2017,1,Reprovado por Frequencia,10,24,4
676,2016,2,Reprovado,12,0,5
676,2017,2,Reprovado por Frequencia,2,20,5
677,2016,2,Aprovado,94,2,1
677,2016,2,Reprovado,31,0,2
677,2017,1,Aprovado,84,0,2
677,2016,2,Aprovado,66,0,3
677,2016,2,Reprovado,41,2,4
677,2016,2,Aprovado,64,0,5
678,2016,2,Aprovado,96,2,1
678,2016,2,Aprovado,79,2,2
678,2016,2,Aprovado,78,0,3
678,2016,2,Aprovado,63,0,4
678,2016,2,Aprovado,62,0,5
679,2016,2,Aprovado,94,2,1
679,2016,2,Reprovado,42,12,2
679,2017,1,Aprovado,68,8,2
679,2016,2,Aprovado,74,4,3
679,2016,2,Reprovado,39,4,4
679,2016,2,Aprovado,69,2,5
680,2016,2,Aprovado,96,2,1
680,2016,2,Aprovado,60,0,2
680,2016,2,Aprovado,79,0,3
680,2016,2,Aprovado,60,2,4
680,2016,2,Aprovado,61,0,5
681,2016,2,Aprovado,93,2,1
681,2016,2,Reprovado,3,6,2
681,2017,1,Trancamento parcial,-1,-1,2
681,2016,2,Aprovado,71,2,3
681,2016,2,Reprovado,30,2,4
681,2017,1,Reprovado,46,2,4
681,2016,2,Reprovado,42,0,5
681,2017,1,Reprovado,20,2,5
682,2016,2,Reprovado por Frequencia,0,68,1
682,2016,2,Reprovado por Frequencia,0,25,2
682,2017,1,Reprovado por Frequencia,0,42,2
682,2017,2,Trancamento parcial,-1,-1,2
682,2016,2,Reprovado por Frequencia,3,22,3
682,2016,2,Reprovado por Frequencia,0,40,4
682,2017,1,Reprovado,0,2,4
682,2016,2,Reprovado,0,0,5
682,2017,2,Reprovado,0,2,5
683,2016,2,Aprovado,61,2,1
683,2016,2,Reprovado,17,12,2
683,2017,1,Aprovado,67,18,2
683,2016,2,Reprovado,36,8,3
683,2017,1,Reprovado,43,16,3
683,2017,2,Aprovado,61,12,3
683,2016,2,Reprovado por Frequencia,9,24,4
683,2016,2,Reprovado,46,0,5
683,2017,2,Reprovado,33,10,5
684,2016,2,Aprovado,82,4,1
684,2016,2,Reprovado,5,12,2
684,2017,1,Reprovado por Frequencia,0,40,2
684,2017,2,Reprovado por Frequencia,0,60,2
684,2016,2,Reprovado,26,10,3
684,2017,2,Reprovado por Frequencia,25,20,3
684,2016,2,Reprovado,50,4,4
684,2016,2,Aprovado,71,0,5
685,2017,1,Aprovado,70,2,1
685,2017,1,Aprovado,70,0,2
685,2017,1,Aprovado,71,2,3
685,2017,1,Aprovado,73,2,4
685,2017,1,Aprovado,66,4,5
686,2017,1,Aprovado,80,4,1
686,2017,1,Aprovado,82,4,2
686,2017,1,Aprovado,80,4,3
686,2017,1,Aprovado,84,2,4
686,2017,1,Aprovado,69,2,5
687,2017,1,Aprovado,86,6,1
687,2017,1,Aprovado,67,10,2
687,2017,1,Aprovado,67,12,3
687,2017,1,Aprovado,81,4,4
687,2017,1,Aprovado,76,8,5
688,2017,1,Aprovado,72,2,1
688,2017,1,Aprovado,72,2,2
688,2017,1,Aprovado,75,0,3
688,2017,1,Aprovado,66,2,4
688,2017,1,Aprovado,63,2,5
689,2017,1,Aprovado,71,4,1
689,2017,1,Aprovado,64,6,2
689,2017,1,Aprovado,79,8,3
689,2017,1,Reprovado,52,8,4
689,2017,1,Reprovado,56,4,5
690,2017,1,Dispensado,-1,-1,1
690,2017,1,Dispensado,-1,-1,2
690,2017,1,Reprovado por Frequencia,0,44,3
690,2017,1,Dispensado,-1,-1,4
690,2017,1,Dispensado,-1,-1,5
691,2017,1,Aprovado,77,2,1
691,2017,1,Aprovado,92,0,2
691,2017,1,Aprovado,83,0,3
691,2017,1,Aprovado,78,0,4
691,2017,1,Aprovado,61,2,5
692,2017,1,Aprovado,69,4,1
692,2017,1,Aprovado,73,12,2
692,2017,1,Aprovado,70,10,3
692,2017,1,Aprovado,68,10,4
692,2017,1,Aprovado,72,6,5
693,2017,1,Aprovado,68,4,1
693,2017,1,Aprovado,88,6,2
693,2017,1,Aprovado,60,10,3
693,2017,1,Aprovado,79,2,4
693,2017,1,Aprovado,63,2,5
694,2017,1,Aprovado,77,0,1
694,2017,1,Aprovado,80,0,2
694,2017,1,Aprovado,83,4,3
694,2017,1,Aprovado,93,0,4
694,2017,1,Aprovado,87,0,5
695,2017,1,Aprovado,74,0,1
695,2017,1,Aprovado,96,0,2
695,2017,1,Aprovado,88,0,3
695,2017,1,Aprovado,95,0,4
695,2017,1,Aprovado,70,2,5
696,2017,1,Aprovado,76,2,1
696,2017,1,Aprovado,82,4,2
696,2017,1,Aprovado,90,6,3
696,2017,1,Aprovado,65,2,4
696,2017,1,Aprovado,76,2,5
697,2017,1,Aprovado,85,2,1
697,2017,1,Aprovado,62,0,2
697,2017,1,Aprovado,75,0,3
697,2017,1,Aprovado,74,2,4
697,2017,1,Aprovado,77,0,5
698,2017,1,Aprovado,90,6,1
698,2017,1,Aprovado,60,6,2
698,2017,1,Aprovado,84,8,3
698,2017,1,Aprovado,75,4,4
698,2017,1,Aprovado,68,5,5
699,2017,1,Aprovado,70,2,1
699,2017,1,Aprovado,61,7,2
699,2017,1,Aprovado,69,10,3
699,2017,1,Aprovado,68,4,4
699,2017,1,Reprovado,15,4,5
700,2017,1,Aprovado,72,0,1
700,2017,1,Aprovado,60,4,2
700,2017,1,Aprovado,73,12,3
700,2017,1,Aprovado,60,4,4
700,2017,1,Reprovado,26,2,5
701,2017,1,Aprovado,77,0,1
701,2017,1,Aprovado,78,0,2
701,2017,1,Aprovado,72,0,3
701,2017,1,Aprovado,75,4,4
701,2017,1,Aprovado,70,1,5
702,2017,1,Dispensado,-1,-1,1
702,2017,1,Dispensado,-1,-1,2
702,2017,1,Aprovado,85,4,3
702,2017,1,Dispensado,-1,-1,4
702,2017,1,Dispensado,-1,-1,5
703,2017,1,Reprovado por Frequencia,0,20,1
703,2017,1,Reprovado por Frequencia,0,38,2
703,2017,1,Reprovado por Frequencia,0,38,3
703,2017,1,Reprovado por Frequencia,0,54,4
703,2017,1,Reprovado,0,7,5
704,2017,1,Reprovado,56,0,1
704,2017,2,Equivalencia curricular,-1,-1,1
704,2017,1,Reprovado,56,0,2
704,2017,2,Aprovado,75,0,2
704,2017,1,Aprovado,60,10,3
704,2017,1,Aprovado,62,4,4
704,2017,1,Reprovado,19,2,5
705,2017,1,Aprovado,73,2,1
705,2017,1,Aprovado,60,6,2
705,2017,1,Aprovado,90,2,3
705,2017,1,Aprovado,61,8,4
705,2017,1,Reprovado,23,4,5
706,2017,1,Reprovado,57,4,1
706,2017,1,Reprovado,22,12,2
706,2017,1,Reprovado por Frequencia,9,20,3
706,2017,1,Reprovado por Frequencia,45,24,4
706,2017,1,Reprovado,15,10,5
707,2017,1,Aprovado,70,2,1
707,2017,1,Aprovado,87,0,2
707,2017,1,Aprovado,72,0,3
707,2017,1,Aprovado,90,2,4
707,2017,1,Aprovado,72,0,5
708,2017,1,Aprovado,83,0,1
708,2017,1,Aprovado,70,0,2
708,2017,1,Aprovado,85,0,3
708,2017,1,Aprovado,77,2,4
708,2017,1,Aprovado,60,2,5
709,2017,1,Aprovado,66,4,1
709,2017,1,Aprovado,72,4,2
709,2017,1,Aprovado,73,10,3
709,2017,1,Aprovado,60,0,4
709,2017,1,Aprovado,71,2,5
710,2017,1,Aprovado,67,2,1
710,2017,1,Reprovado,8,10,2
710,2017,1,Reprovado,55,10,3
710,2017,1,Reprovado,20,4,4
710,2017,1,Reprovado,4,10,5
711,2017,1,Reprovado por Frequencia,0,20,1
711,2017,1,Reprovado por Frequencia,0,44,2
711,2017,1,Reprovado por Frequencia,0,46,3
